Type de changement	 Fichier non corrigé	 Fichier corrigé	 Mots du fichier non corrigé remplacés dans le fichier corrigé	 Mots remplaçants dans le fichier corrigé	
equal 	   EN_non_corr_lg_9.csv[0:13]	 EN_corr_lg_9.csv[0:13]	 ['"Poesies', 'DE', 'Valentin', '"', 'HENRI', 'PUBLIEES', 'MM. T. LAROUSSILHE', '"Passage Choiseul', 'PARIS', 'J. GIRMA', 'LIBRAIRE', '24"', '"Boulevard Gambetta']	 ['"Poesies', 'DE', 'Valentin', '"', 'HENRI', 'PUBLIEES', 'MM. T. LAROUSSILHE', '"Passage Choiseul', 'PARIS', 'J. GIRMA', 'LIBRAIRE', '24"', '"Boulevard Gambetta']
equal 	   EN_non_corr_lg_9.csv[9775:9785]	 EN_corr_lg_9.csv[9279:9289]	 ['Sort', 'FABLE', 'Cher', 'Viens', 'En aurai-je\xa0?', 'Envers', '"Et la belette mangerai', 'Avec l’époux de la chouette\xa0:', 'Ils t’en veulent tous deux."', 'Me']	 ['Sort', 'FABLE', 'Cher', 'Viens', 'En aurai-je\xa0?', 'Envers', '"Et la belette mangerai', 'Avec l’époux de la chouette\xa0:', 'Ils t’en veulent tous deux."', 'Me']
replace	   EN_non_corr_lg_9.csv[9785:9787]	 EN_corr_lg_9.csv[9289:9290]	 ['"Dieu je te dois la vie\xa0?', 'Et moi"']	 ['Dieu je te dois la vie\xa0?']
equal 	   EN_non_corr_lg_9.csv[9787:9802]	 EN_corr_lg_9.csv[9290:9305]	 ['Ton naturel\xa0?', 'Image d’un sommeil', 'Point de bords^', 'Styx', 'Allèrent', 'Fortifiant', '"En l’autre l’altérant, un certain marmiton', 'Nomma"', 'Laridon', 'Fut', 'César', 'A', 'Tourne-broches', 'France', 'FABLE XXIV']	 ['Ton naturel\xa0?', 'Image d’un sommeil', 'Point de bords^', 'Styx', 'Allèrent', 'Fortifiant', '"En l’autre l’altérant, un certain marmiton', 'Nomma"', 'Laridon', 'Fut', 'César', 'A', 'Tourne-broches', 'France', 'FABLE XXIV']
replace	   EN_non_corr_lg_9.csv[9802:9804]	 EN_corr_lg_9.csv[9305:9306]	 ['Peuple antipode des Césars', 'ane mort les vertus']	 ['Peuple antipodes des Césars']
equal 	   EN_non_corr_lg_9.csv[9804:9818]	 EN_corr_lg_9.csv[9306:9320]	 ['A', 'Soigneux', 'Témoin', 'Virent', 'Porte', '"FABLE XXIV', 'Eh\xa0!"', 'Dit', 'Provision', '"États\xa0!', 'Si je pouvais remplir mes coffres de ducats\xa0!', 'Si j’apprenais l’hébreu"', 'A mi-chemin', 'Mathusalem']	 ['A', 'Soigneux', 'Témoin', 'Virent', 'Porte', '"FABLE XXIV', 'Eh\xa0!"', 'Dit', 'Provision', '"États\xa0!', 'Si je pouvais remplir mes coffres de ducats\xa0!', 'Si j’apprenais l’hébreu"', 'A mi-chemin', 'Mathusalem']
delete	   EN_non_corr_lg_9.csv[9818:9819]	 EN_corr_lg_9.csv[9320:9320]	 ['Démocrite']	 []
equal 	   EN_non_corr_lg_9.csv[9819:9821]	 EN_corr_lg_9.csv[9320:9322]	 ['Epicure', 'Démocrite le sage']	 ['Epicure', 'Démocrite le sage']
replace	   EN_non_corr_lg_9.csv[9821:9822]	 EN_corr_lg_9.csv[9322:9323]	 ['"Abdère députa']	 ['"Abdère déput']
equal 	   EN_non_corr_lg_9.csv[9822:9825]	 EN_corr_lg_9.csv[9323:9326]	 ['Vers hippocrate"', 'A', 'Perd l’esprit\xa0: la lecture']	 ['Vers hippocrate"', 'A', 'Perd l’esprit\xa0: la lecture']
replace	   EN_non_corr_lg_9.csv[9825:9826]	 EN_corr_lg_9.csv[9326:9328]	 ['Démocrites']	 ['"De Démocrates infinis.', '"']
equal 	   EN_non_corr_lg_9.csv[9826:9836]	 EN_corr_lg_9.csv[9328:9338]	 ['"Enfants d’un cerveau creux, invisibles fantômes"', 'Hippocrate', 'Hippocrate', 'Cherchait', 'Dieu', 'Te combattrai-je', 'Jouis', 'Compagnon', 'Tente', 'Styx']	 ['"Enfants d’un cerveau creux, invisibles fantômes"', 'Hippocrate', 'Hippocrate', 'Cherchait', 'Dieu', 'Te combattrai-je', 'Jouis', 'Compagnon', 'Tente', 'Styx']
replace	   EN_non_corr_lg_9.csv[9836:9837]	 EN_corr_lg_9.csv[9338:9340]	 ['Parque']	 ['"Marque et ses ciseaux', 'Avec peine"']
equal 	   EN_non_corr_lg_9.csv[9837:9844]	 EN_corr_lg_9.csv[9340:9347]	 ['Voit', 'Surcroît', 'Si je sais', 'FABLE', 'Témoin', 'I', 'Filles de mémoire']	 ['Voit', 'Surcroît', 'Si je sais', 'FABLE', 'Témoin', 'I', 'Filles de mémoire']
replace	   EN_non_corr_lg_9.csv[9844:9845]	 EN_corr_lg_9.csv[9347:9348]	 ['"Parle au chien dans mes ouvrages\xa0;']	 ['"Parle au chien dans les ouvrages\xa0;']
equal 	   EN_non_corr_lg_9.csv[9845:9888]	 EN_corr_lg_9.csv[9348:9391]	 ['Les bêtes,"', 'Y', 'Mainte', 'Souffrir', 'Esope', 'Homère', 'Un vrai menteur', '"Un certain dépositaire', 'Payé"', 'Est', 'Perse', 'Mit', 'Mon fer\xa0?', 'Un chat-huant s’en vint votre fils', 'Enlèvent', 'Europe', 'l’Afrique', 'Enchérir', '"Changent un peu votre courage.', 'Encor, si la saison"', 'Attendez', 'Mes aventures à mon frère\xa0;', 'Maltraita', 'Sèche du mieux', 'Voit', 'Fut', 'Vit', 'Crut', 'Prit', 'Traînant l’aile', 'Demi-morte', 'Droit au logis', 'Le roi', 'Pleine de taches', '"Messieurs, je fais cent tours de passe-passe.', '"', 'Mon voisin léopard', 'Gille', 'Cousin', 'Bertrand', 'Singe du pape', 'Faire des tours', 'Messieurs']	 ['Les bêtes,"', 'Y', 'Mainte', 'Souffrir', 'Esope', 'Homère', 'Un vrai menteur', '"Un certain dépositaire', 'Payé"', 'Est', 'Perse', 'Mit', 'Mon fer\xa0?', 'Un chat-huant s’en vint votre fils', 'Enlèvent', 'Europe', 'l’Afrique', 'Enchérir', '"Changent un peu votre courage.', 'Encor, si la saison"', 'Attendez', 'Mes aventures à mon frère\xa0;', 'Maltraita', 'Sèche du mieux', 'Voit', 'Fut', 'Vit', 'Crut', 'Prit', 'Traînant l’aile', 'Demi-morte', 'Droit au logis', 'Le roi', 'Pleine de taches', '"Messieurs, je fais cent tours de passe-passe.', '"', 'Mon voisin léopard', 'Gille', 'Cousin', 'Bertrand', 'Singe du pape', 'Faire des tours', 'Messieurs']
delete	   EN_non_corr_lg_9.csv[9888:9891]	 EN_corr_lg_9.csv[9391:9391]	 ['"citrouille', 'Dieu"', 'Eh\xa0!']	 []
equal 	   EN_non_corr_lg_9.csv[9891:9902]	 EN_corr_lg_9.csv[9391:9402]	 ['Garo', 'Dieu', '"Garo', 'Que l’on a fait un quiproquo.', '"', 'Un gland tombe\xa0: le nez du dormeur', 'Oh\xa0!', 'Dieu', 'garo', '"V', 'L’ÉCOLIER"']	 ['Garo', 'Dieu', '"Garo', 'Que l’on a fait un quiproquo.', '"', 'Un gland tombe\xa0: le nez du dormeur', 'Oh\xa0!', 'Dieu', 'garo', '"V', 'L’ÉCOLIER"']
replace	   EN_non_corr_lg_9.csv[9902:9903]	 EN_corr_lg_9.csv[9402:9405]	 ['LE PÉDANT ET LE MAITRE']	 ['LE PÉDANT ET LE MAIRE', '"UN JARDIN', 'Certain enfant"']
equal 	   EN_non_corr_lg_9.csv[9903:9911]	 EN_corr_lg_9.csv[9405:9413]	 ['Doublement sot', 'Et fleurs et fruits', '"Flore.', '"', 'Gâtait', 'Avant-coureurs des biens', 'Envoya', 'Pires']	 ['Doublement sot', 'Et fleurs et fruits', '"Flore.', '"', 'Gâtait', 'Avant-coureurs des biens', 'Envoya', 'Pires']
replace	   EN_non_corr_lg_9.csv[9911:9913]	 EN_corr_lg_9.csv[9413:9414]	 ['Accrut', 'Se souvînt']	 ['Se sousînt']
equal 	   EN_non_corr_lg_9.csv[9913:9927]	 EN_corr_lg_9.csv[9414:9428]	 ['Virgile', 'Cicéron', 'Eut le temps de gâter en cent lieux le jardin', 'Et ne sais bête', '"statue de jupiter', '"', 'jupiter', 'Pygmalion', 'De la Vénus', 'Un des dupes', 'Dieu', 'Dit l’autre\xa0;', 'Perrin Dandin', 'Perrin']	 ['Virgile', 'Cicéron', 'Eut le temps de gâter en cent lieux le jardin', 'Et ne sais bête', '"statue de jupiter', '"', 'jupiter', 'Pygmalion', 'De la Vénus', 'Un des dupes', 'Dieu', 'Dit l’autre\xa0;', 'Perrin Dandin', 'Perrin']
insert	   EN_non_corr_lg_9.csv[9927:9927]	 EN_corr_lg_9.csv[9428:9430]	       []	 ['"Nos deux messieurs le regardant.', '"']
equal 	   EN_non_corr_lg_9.csv[9927:9928]	 EN_corr_lg_9.csv[9430:9431]	 ['Perrin']	 ['Perrin']
delete	   EN_non_corr_lg_9.csv[9928:9930]	 EN_corr_lg_9.csv[9431:9431]	 ['"carpillon fretin', '"']	 []
equal 	   EN_non_corr_lg_9.csv[9930:9937]	 EN_corr_lg_9.csv[9431:9438]	 ['LIVRE IX', '"FABLE IX', 'Sans espoir"', 'Jà', '"Votre Seigneurie', 'De"', 'Expédiant les loups']	 ['LIVRE IX', '"FABLE IX', 'Sans espoir"', 'Jà', '"Votre Seigneurie', 'De"', 'Expédiant les loups']
delete	   EN_non_corr_lg_9.csv[9937:9939]	 EN_corr_lg_9.csv[9438:9438]	 ['"X', 'Rien de trop je ne vois point de créature"']	 []
equal 	   EN_non_corr_lg_9.csv[9939:9946]	 EN_corr_lg_9.csv[9438:9445]	 ['Veut', 'Pour.corriger', 'Dieu', 'Gâtèrent', 'Ciel', 'Ciel', 'Dont']	 ['Veut', 'Pour.corriger', 'Dieu', 'Gâtèrent', 'Ciel', 'Ciel', 'Dont']
delete	   EN_non_corr_lg_9.csv[9946:9947]	 EN_corr_lg_9.csv[9445:9445]	 ['zéphyrs']	 []
equal 	   EN_non_corr_lg_9.csv[9947:9950]	 EN_corr_lg_9.csv[9445:9448]	 ['Enlevé', 'Maint cierge', 'Vaincre']	 ['Enlevé', 'Maint cierge', 'Vaincre']
replace	   EN_non_corr_lg_9.csv[9950:9952]	 EN_corr_lg_9.csv[9448:9449]	 ['Empédocle', 'Empédocle']	 ['L’Empésocle']
equal 	   EN_non_corr_lg_9.csv[9952:9961]	 EN_corr_lg_9.csv[9449:9458]	 ['Jupiter', 'Titans', 'Jupiter', 'Envoyant', '"Pluton', 'Porter tes cent talents"', '"Xiii le chat et le renard le chat et le renard, comme beaux petits saints,', 'S’en allaient en pèlerinage"', 'Croquant']	 ['Jupiter', 'Titans', 'Jupiter', 'Envoyant', '"Pluton', 'Porter tes cent talents"', '"Xiii le chat et le renard le chat et le renard, comme beaux petits saints,', 'S’en allaient en pèlerinage"', 'Croquant']
replace	   EN_non_corr_lg_9.csv[9961:9962]	 EN_corr_lg_9.csv[9458:9459]	 ['En sais']	 ['En sais-tu']
equal 	   EN_non_corr_lg_9.csv[9962:9967]	 EN_corr_lg_9.csv[9459:9464]	 ['Fouille', '"FABLE XIII', 'Cherche"', 'Genre de mort', 'Fut']	 ['Fouille', '"FABLE XIII', 'Cherche"', 'Genre de mort', 'Fut']
replace	   EN_non_corr_lg_9.csv[9967:9968]	 EN_corr_lg_9.csv[9464:9465]	 ['"Laisse là le licou, s’en retourne"']	 ['Laisse là le']
equal 	   EN_non_corr_lg_9.csv[9968:9970]	 EN_corr_lg_9.csv[9465:9467]	 ['Ou de corde', 'Fut']	 ['Ou de corde', 'Fut']
replace	   EN_non_corr_lg_9.csv[9970:9971]	 EN_corr_lg_9.csv[9467:9469]	 ['Thésaurisant']	 ['le lico', 'Thésuffisant']
equal 	   EN_non_corr_lg_9.csv[9971:9976]	 EN_corr_lg_9.csv[9469:9474]	 ['Fortune', 'Bertrand', '"Raton, l’un singe"', 'Commensaux', 'Bertrand']	 ['Fortune', 'Bertrand', '"Raton, l’un singe"', 'Commensaux', 'Bertrand']
insert	   EN_non_corr_lg_9.csv[9976:9976]	 EN_corr_lg_9.csv[9474:9475]	       []	 ['Tait']
equal 	   EN_non_corr_lg_9.csv[9976:9978]	 EN_corr_lg_9.csv[9475:9477]	 ['Bertrand', 'Raton\xa0: Frère']	 ['Bertrand', 'Raton\xa0: Frère']
replace	   EN_non_corr_lg_9.csv[9978:9979]	 EN_corr_lg_9.csv[9477:9478]	 ['Ecarte']	 ['Carte']
equal 	   EN_non_corr_lg_9.csv[9979:9996]	 EN_corr_lg_9.csv[9478:9495]	 ['Bertrand', 'Vont', 'rossignol', 'Térée', 'Me', 'milan', 'Robin', 'Me', '"Robin mouton\xa0!', 'Quand"', 'Guillot', 'Robin', 'LIVRE IX', 'FABLE', 'Foi de peuple d’honneur', 'robin', 'guillot']	 ['Bertrand', 'Vont', 'rossignol', 'Térée', 'Me', 'milan', 'Robin', 'Me', '"Robin mouton\xa0!', 'Quand"', 'Guillot', 'Robin', 'LIVRE IX', 'FABLE', 'Foi de peuple d’honneur', 'robin', 'guillot']
replace	   EN_non_corr_lg_9.csv[9996:9997]	 EN_corr_lg_9.csv[9495:9496]	 ['Haranguez']	 ['Harangues de méchants']
equal 	   EN_non_corr_lg_9.csv[9997:10033]	 EN_corr_lg_9.csv[9496:9532]	 ['I', 'DISCOURS', 'Où le hasard', 'Flore', 'Ouï', 'Mainte', 'Descartes', 'Descartes', '"Créateur,', 'J’ai le don de penser, et je sais que je pense.', '"', 'Iris', 'Descartes', 'Dignes', 'Voit', 'Attirant le chasseur', 'Détourne le danger', 'Maint maître', 'république de platon', 'Est', 'du Nord', 'Corps de garde', 'Fille du Styx', '"Exercent de ces animaux', '"', 'Achéron', 'Rendre Homère', '"Epicure,', 'Que dirait ce dernier"', 'Obéir', '"Divinité\xa0;', 'Et"', 'Descartes', 'Iris', 'Dont je viens', 'Rencontre']	 ['I', 'DISCOURS', 'Où le hasard', 'Flore', 'Ouï', 'Mainte', 'Descartes', 'Descartes', '"Créateur,', 'J’ai le don de penser, et je sais que je pense.', '"', 'Iris', 'Descartes', 'Dignes', 'Voit', 'Attirant le chasseur', 'Détourne le danger', 'Maint maître', 'république de platon', 'Est', 'du Nord', 'Corps de garde', 'Fille du Styx', '"Exercent de ces animaux', '"', 'Achéron', 'Rendre Homère', '"Epicure,', 'Que dirait ce dernier"', 'Obéir', '"Divinité\xa0;', 'Et"', 'Descartes', 'Iris', 'Dont je viens', 'Rencontre']
replace	   EN_non_corr_lg_9.csv[10033:10034]	 EN_corr_lg_9.csv[9532:9533]	 ['"Ou le rouler, ou le tramer,']	 ['"Ou le rouler, ou le trader,']
equal 	   EN_non_corr_lg_9.csv[10034:10065]	 EN_corr_lg_9.csv[9533:9564]	 ['C’était chose impossible"', 'Quintessence', 'A', 'Suivrait', 'Entrerait', 'Choses', 'Les ténèbres de la matière', 'A', 'Symbole des ingrats\xa0!', 'Dit au serpent\xa0:', 'Croyons', 'Cérès', 'Achetaient', '"Ou des fleurs au printemps, ou des fruits en automne,', 'L’ombre l’été, l’hiver les plaisirs du foyer.', '"', 'Voulut', 'Parler', 'Iii la tortue', 'Volontiers', 'Volontiers', 'Communiqua', 'Amérique', 'Maint royaume', 'Ulysse', 'Ulysse', 'Serrez', 'Miracle\xa0!', '"Iv les poissons et le cormoran', 'Il n’était point d’étang"', 'Viviers']	 ['C’était chose impossible"', 'Quintessence', 'A', 'Suivrait', 'Entrerait', 'Choses', 'Les ténèbres de la matière', 'A', 'Symbole des ingrats\xa0!', 'Dit au serpent\xa0:', 'Croyons', 'Cérès', 'Achetaient', '"Ou des fleurs au printemps, ou des fruits en automne,', 'L’ombre l’été, l’hiver les plaisirs du foyer.', '"', 'Voulut', 'Parler', 'Iii la tortue', 'Volontiers', 'Volontiers', 'Communiqua', 'Amérique', 'Maint royaume', 'Ulysse', 'Ulysse', 'Serrez', 'Miracle\xa0!', '"Iv les poissons et le cormoran', 'Il n’était point d’étang"', 'Viviers']
delete	   EN_non_corr_lg_9.csv[10065:10066]	 EN_corr_lg_9.csv[9564:9564]	 ['Eut glacé le pauvre animal']	 []
equal 	   EN_non_corr_lg_9.csv[10066:10069]	 EN_corr_lg_9.csv[9564:9567]	 ['Souffrait', 'Cormoran', 'Porter']	 ['Souffrait', 'Cormoran', 'Porter']
delete	   EN_non_corr_lg_9.csv[10069:10070]	 EN_corr_lg_9.csv[9567:9567]	    ['A']	 []
equal 	   EN_non_corr_lg_9.csv[10070:10076]	 EN_corr_lg_9.csv[9567:9573]	 ['Dieu', 'Nature', 'Inconnu des traîtres humains', 'LIVRE X', 'FABLE IV', 'Me']	 ['Dieu', 'Nature', 'Inconnu des traîtres humains', 'LIVRE X', 'FABLE IV', 'Me']
insert	   EN_non_corr_lg_9.csv[10076:10076]	 EN_corr_lg_9.csv[9573:9574]	       []	 ['Un pince-maille']
equal 	   EN_non_corr_lg_9.csv[10076:10078]	 EN_corr_lg_9.csv[9574:9576]	 ['"Apprends de moi cette leçon\xa0:', '"']	 ['"Apprends de moi cette leçon\xa0:', '"']
replace	   EN_non_corr_lg_9.csv[10078:10079]	 EN_corr_lg_9.csv[9576:9577]	 ['Otent']	 ['Tent']
equal 	   EN_non_corr_lg_9.csv[10079:10089]	 EN_corr_lg_9.csv[9577:9587]	 ['Pensa', '"VI', 'Le loup"', 'Fit', 'Jupiter', 'Angleterre', 'Que du loup', 'Pour un mouton', 'Dont', 'Eh bien\xa0!']	 ['Pensa', '"VI', 'Le loup"', 'Fit', 'Jupiter', 'Angleterre', 'Que du loup', 'Pour un mouton', 'Dont', 'Eh bien\xa0!']
replace	   EN_non_corr_lg_9.csv[10089:10090]	 EN_corr_lg_9.csv[9587:9588]	 ['Paissons']	 ['Poissons']
equal 	   EN_non_corr_lg_9.csv[10090:10097]	 EN_corr_lg_9.csv[9588:9595]	 ['Mangeant', 'Oh\xa0!', 'LIVRE X', '"FABLE VII', '"', 'Thibault', 'Manger']	 ['Mangeant', 'Oh\xa0!', 'LIVRE X', '"FABLE VII', '"', 'Thibault', 'Manger']
delete	   EN_non_corr_lg_9.csv[10097:10098]	 EN_corr_lg_9.csv[9595:9595]	 ['araignee']	 []
equal 	   EN_non_corr_lg_9.csv[10098:10102]	 EN_corr_lg_9.csv[9595:9599]	 ['0 Jupiter', 'Par un secret d’accouchement', '"Tirer Pallas, jadis mon ennemie,', '"']	 ['0 Jupiter', 'Par un secret d’accouchement', '"Tirer Pallas, jadis mon ennemie,', '"']
insert	   EN_non_corr_lg_9.csv[10102:10102]	 EN_corr_lg_9.csv[9599:9600]	       []	 ['Progré']
equal 	   EN_non_corr_lg_9.csv[10102:10104]	 EN_corr_lg_9.csv[9600:9602]	 ['Miennes', 'Philomèle']	 ['Miennes', 'Philomèle']
delete	   EN_non_corr_lg_9.csv[10104:10105]	 EN_corr_lg_9.csv[9602:9602]	 ['bégayante']	 []
equal 	   EN_non_corr_lg_9.csv[10105:10107]	 EN_corr_lg_9.csv[9602:9604]	 ['Demandaient', 'enqor']	 ['Demandaient', 'enqor']
delete	   EN_non_corr_lg_9.csv[10107:10108]	 EN_corr_lg_9.csv[9604:9604]	 ['Jupin']	 []
equal 	   EN_non_corr_lg_9.csv[10108:10113]	 EN_corr_lg_9.csv[9604:9609]	 ['état', 'A', 'Jupiter', 'Ix', 'Mutilé']	 ['état', 'A', 'Jupiter', 'Ix', 'Mutilé']
replace	   EN_non_corr_lg_9.csv[10113:10115]	 EN_corr_lg_9.csv[9609:9611]	 ['"Mouflar, jeune"', 'Mouflar']	 ['"Foulard, jeune"', 'Foulard']
equal 	   EN_non_corr_lg_9.csv[10115:10117]	 EN_corr_lg_9.csv[9611:9613]	 ['A', 'Chien hargneux']	 ['A', 'Chien hargneux']
replace	   EN_non_corr_lg_9.csv[10117:10118]	 EN_corr_lg_9.csv[9613:9614]	 ['Témoin maître Mouflar']	 ['Moulur']
equal 	   EN_non_corr_lg_9.csv[10118:10146]	 EN_corr_lg_9.csv[9614:9642]	 ['Un loup', 'Voilà notre berger', 'Et notre ermite', '"Un serpent engourdi de froid', 'Vint"', 'Mille', 'Mainte', 'Furent suspects', 'Louanges du désert', 'Doux', 'Un petit grain d’ambition\xa0?', 'De ces oiseaux', 'Fait qu’en fureur', 'Le roi', 'Encor que ma douleur', 'Sort', 'Parque', 'Me', 'Règle', 'Ou dans quelque forêt', 'Sire roi', 'Mère', 'Un mot sans plus\xa0;', 'hercule', 'Seigneur', 'Propre', 'Rencontre', 'Veut vendre']	 ['Un loup', 'Voilà notre berger', 'Et notre ermite', '"Un serpent engourdi de froid', 'Vint"', 'Mille', 'Mainte', 'Furent suspects', 'Louanges du désert', 'Doux', 'Un petit grain d’ambition\xa0?', 'De ces oiseaux', 'Fait qu’en fureur', 'Le roi', 'Encor que ma douleur', 'Sort', 'Parque', 'Me', 'Règle', 'Ou dans quelque forêt', 'Sire roi', 'Mère', 'Un mot sans plus\xa0;', 'hercule', 'Seigneur', 'Propre', 'Rencontre', 'Veut vendre']
delete	   EN_non_corr_lg_9.csv[10146:10147]	 EN_corr_lg_9.csv[9642:9642]	 ['Encor']	 []
equal 	   EN_non_corr_lg_9.csv[10147:10157]	 EN_corr_lg_9.csv[9642:9652]	 ['Sixte', 'Fortune', '"En mille occasions comme les animaux\xa0:', 'Le roi de ces gens-là"', 'A', 'Précipite', 'Soit lorsque le soleil', 'Jupiter', 'Olympe', 'Un lapin']	 ['Sixte', 'Fortune', '"En mille occasions comme les animaux\xa0:', 'Le roi de ces gens-là"', 'A', 'Précipite', 'Soit lorsque le soleil', 'Jupiter', 'Olympe', 'Un lapin']
delete	   EN_non_corr_lg_9.csv[10157:10159]	 EN_corr_lg_9.csv[9652:9652]	 ['Plus gais', 'Joignons']	 []
equal 	   EN_non_corr_lg_9.csv[10159:10163]	 EN_corr_lg_9.csv[9652:9656]	 ['Piller', 'Fait honneur', 'la France', 'Pouvoir']	 ['Piller', 'Fait honneur', 'la France', 'Pouvoir']
insert	   EN_non_corr_lg_9.csv[10163:10163]	 EN_corr_lg_9.csv[9656:9657]	       []	 ['Le pâre']
equal 	   EN_non_corr_lg_9.csv[10163:10168]	 EN_corr_lg_9.csv[9657:9662]	 ['Rome', 'Ciel', 'Amérique', 'Inde', 'Dont']	 ['Rome', 'Ciel', 'Amérique', 'Inde', 'Dont']
insert	   EN_non_corr_lg_9.csv[10168:10168]	 EN_corr_lg_9.csv[9662:9663]	       []	 ['pâre']
equal 	   EN_non_corr_lg_9.csv[10168:10176]	 EN_corr_lg_9.csv[9663:9671]	 ['Empêcha', 'Force boeufs', 'Force moutons', 'Vieux routier et bon politique', 'lionceau', 'Le lionceau', 'Sonne', 'Consulté là-dessus']	 ['Empêcha', 'Force boeufs', 'Force moutons', 'Vieux routier et bon politique', 'lionceau', 'Le lionceau', 'Sonne', 'Consulté là-dessus']
replace	   EN_non_corr_lg_9.csv[10176:10177]	 EN_corr_lg_9.csv[9671:9672]	 ['Apaisez']	 ['Apaiser']
equal 	   EN_non_corr_lg_9.csv[10177:10181]	 EN_corr_lg_9.csv[9672:9676]	 ['Sauvez', 'Ii le fermier', 'Le loup et le renard', 'Hé quoi\xa0!']	 ['Sauvez', 'Ii le fermier', 'Le loup et le renard', 'Hé quoi\xa0!']
replace	   EN_non_corr_lg_9.csv[10181:10182]	 EN_corr_lg_9.csv[9676:9677]	 ['Jupin']	 ['sire Juin']
equal 	   EN_non_corr_lg_9.csv[10182:10189]	 EN_corr_lg_9.csv[9677:9684]	 ['Olympe', 'Styx', 'Roulant', 'Poules', 'Commit', 'Parurent', 'Apollon']	 ['Olympe', 'Styx', 'Roulant', 'Poules', 'Commit', 'Parurent', 'Apollon']
replace	   EN_non_corr_lg_9.csv[10189:10190]	 EN_corr_lg_9.csv[9684:9686]	 ['Joncha']	 ['Jonch', 'Grecs']
equal 	   EN_non_corr_lg_9.csv[10190:10212]	 EN_corr_lg_9.csv[9686:9708]	 ['Ajax', 'LIVRE XI', '"FABLE II', 'Croyant"', '"Ulysse', '"', 'Ajax', 'Ah\xa0! maudit', 'Que n’avertissais-tu', 'Dormez', 'LIVRE XI', '"FABLE III -ioà', '"', 'Mogol', 'Minos', '"Voulant apprendre la morale,', 'Se"', 'Fut', 'Etat', 'Amour-propre\xa0', 'Vouloir', 'auguste']	 ['Ajax', 'LIVRE XI', '"FABLE II', 'Croyant"', '"Ulysse', '"', 'Ajax', 'Ah\xa0! maudit', 'Que n’avertissais-tu', 'Dormez', 'LIVRE XI', '"FABLE III -ioà', '"', 'Mogol', 'Minos', '"Voulant apprendre la morale,', 'Se"', 'Fut', 'Etat', 'Amour-propre\xa0', 'Vouloir', 'auguste']
delete	   EN_non_corr_lg_9.csv[10212:10213]	 EN_corr_lg_9.csv[9708:9708]	 ['Mieux su des ignorants que des gens de savoir']	 []
equal 	   EN_non_corr_lg_9.csv[10213:10225]	 EN_corr_lg_9.csv[9708:9720]	 ['auguste', 'A', 'Que le Ciel', '"Excellences,', 'S’ils osaient, en des majestés"', 'Votre Majesté', 'Regardait', 'v le loup', 'Esope', 'Quand le loup', 'A', 'Puisaient']	 ['auguste', 'A', 'Que le Ciel', '"Excellences,', 'S’ils osaient, en des majestés"', 'Votre Majesté', 'Regardait', 'v le loup', 'Esope', 'Quand le loup', 'A', 'Puisaient']
delete	   EN_non_corr_lg_9.csv[10225:10226]	 EN_corr_lg_9.csv[9720:9720]	 ['De l’astre']	 []
equal 	   EN_non_corr_lg_9.csv[10226:10235]	 EN_corr_lg_9.csv[9720:9729]	 ['Sire renard', 'LIVRE XI', '"FABLE V', 'Passe par là"', 'Faune', 'Jupiter', 'Reprendrait', 'Descendez', 'Le loup']	 ['Sire renard', 'LIVRE XI', '"FABLE V', 'Passe par là"', 'Faune', 'Jupiter', 'Reprendrait', 'Descendez', 'Le loup']
replace	   EN_non_corr_lg_9.csv[10235:10236]	 EN_corr_lg_9.csv[9729:9730]	 ['Reguinde']	 ['Reginald']
equal 	   EN_non_corr_lg_9.csv[10236:10256]	 EN_corr_lg_9.csv[9730:9750]	 ['Me', 'Le bon Socrate', 'Esope', 'Danube', '"Marc-Aurèle', 'Nous"', 'Représentait', 'sayon', 'Danube', '"Romains', 'Ne pénétrât"', 'Romains', 'Veuillent', 'Témoin', 'Rome', 'Romains', 'Ciel', 'Nos esclaves', 'valez', 'Rome']	 ['Me', 'Le bon Socrate', 'Esope', 'Danube', '"Marc-Aurèle', 'Nous"', 'Représentait', 'sayon', 'Danube', '"Romains', 'Ne pénétrât"', 'Romains', 'Veuillent', 'Témoin', 'Rome', 'Romains', 'Ciel', 'Nos esclaves', 'valez', 'Rome']
delete	   EN_non_corr_lg_9.csv[10256:10257]	 EN_corr_lg_9.csv[9750:9750]	 ['Font']	 []
equal 	   EN_non_corr_lg_9.csv[10257:10265]	 EN_corr_lg_9.csv[9750:9758]	 ['Cultiver pour eux les campagnes.', 'Rome', 'germains', 'Gens', 'Rome', 'Admire', 'rome', 'Disaient']	 ['Cultiver pour eux les campagnes.', 'Rome', 'germains', 'Gens', 'Rome', 'Admire', 'rome', 'Disaient']
delete	   EN_non_corr_lg_9.csv[10265:10266]	 EN_corr_lg_9.csv[9758:9758]	 ['Quittez']	 []
equal 	   EN_non_corr_lg_9.csv[10266:10267]	 EN_corr_lg_9.csv[9758:9759]	 ['Repartit']	 ['Repartit']
replace	   EN_non_corr_lg_9.csv[10267:10268]	 EN_corr_lg_9.csv[9759:9761]	 ['Parques']	 ['"Marques blêmes', 'De vos jours"']
